OIL,2001-09-04,36.40833266666667
OIL,2001-09-05,36.529999999999994
OIL,2001-09-06,36.564999666666665
OIL,2001-09-07,36.350000333333334
OIL,2001-09-10,35.98999933333334
OIL,2001-09-17,35.65333366666666
OIL,2001-09-18,34.98666633333333
OIL,2001-09-19,34.140001000000005
OIL,2001-09-20,33.369999666666665
OIL,2001-09-21,33.081666999999996
OIL,2001-09-24,32.63333333333333
OIL,2001-09-25,32.57666566666666
OIL,2001-09-26,32.49166666666667
OIL,2001-09-27,34.18333333333333
OIL,2001-09-28,34.79499933333333
